IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 12.50, L= 409.08, L_straight= 404.35, slack=  4.73, T_bat= 7.46, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.70, ret=  0.77, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 12.60, L= 409.16, L_straight= 404.38, slack=  4.78, T_bat= 7.46, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.69, ret=  0.76, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 12.70, L= 409.24, L_straight= 404.41, slack=  4.83, T_bat= 7.46, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.68, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 12.80, L= 409.31, L_straight= 404.44, slack=  4.88, T_bat= 7.46, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.68, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 12.90, L= 409.39, L_straight= 404.46, slack=  4.92, T_bat= 7.46, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.67, ret=  0.74, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.00, L= 409.46, L_straight= 404.49, slack=  4.97, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.66, ret=  0.73, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.10, L= 409.53, L_straight= 404.52, slack=  5.02, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.66, ret=  0.72, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.20, L= 409.61, L_straight= 404.55, slack=  5.06, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.65, ret=  0.72, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.30, L= 409.68, L_straight= 404.58, slack=  5.10, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.64, ret=  0.71, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.40, L= 409.75, L_straight= 404.60, slack=  5.15, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.64, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.50, L= 409.82, L_straight= 404.63, slack=  5.19, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.63, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.60, L= 409.89, L_straight= 404.66, slack=  5.23, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.62, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.70, L= 409.96, L_straight= 404.69, slack=  5.27, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.62, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.80, L= 410.03, L_straight= 404.72, slack=  5.31, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.61, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 13.90, L= 410.09, L_straight= 404.74, slack=  5.35, T_bat= 7.47, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.61, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.00, L= 410.16, L_straight= 404.77, slack=  5.39, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.60, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.10, L= 410.23, L_straight= 404.80, slack=  5.43, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.60, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.20, L= 410.29, L_straight= 404.83, slack=  5.46, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.59, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.30, L= 410.36, L_straight= 404.86, slack=  5.50, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.58, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.40, L= 410.42, L_straight= 404.88, slack=  5.54, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.58, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.50, L= 410.48, L_straight= 404.91, slack=  5.57, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.57, ret=  0.63, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.60, L= 410.55, L_straight= 404.94, slack=  5.61, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.57, ret=  0.62, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.70, L= 410.61, L_straight= 404.97, slack=  5.64, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.56, ret=  0.62, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.80, L= 410.67, L_straight= 405.00, slack=  5.67, T_bat= 7.48, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.56, ret=  0.61, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.90, L= 410.73, L_straight= 405.02, slack=  5.71, T_bat= 7.49, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.55, ret=  0.61, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.00, L= 410.79, L_straight= 405.05, slack=  5.74, T_bat= 7.49, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.55, ret=  0.60, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
[SCEN] t=15.10 scen=Fy crit=(t>15:-25) T_bat=7.487440674716779 y=-403.97 x=29.95 L=410.85
IC_L_7: t= 15.10, L= 410.85, L_straight= 405.08, slack=  5.77, T_bat= 7.49, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.55, ret=  0.60, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.20, L= 410.91, L_straight= 405.11, slack=  5.80, T_bat= 7.49, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.78, ret=  0.61, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.30, L= 410.97, L_straight= 405.14, slack=  5.83, T_bat= 9.57, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.90, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.40, L= 411.04, L_straight= 405.19, slack=  5.85, T_bat= 12.42, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.01, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.50, L= 411.11, L_straight= 405.23, slack=  5.87, T_bat= 15.20, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.10, ret=  0.72, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.60, L= 411.18, L_straight= 405.28, slack=  5.90, T_bat= 17.50, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.17, ret=  0.77, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.70, L= 411.25, L_straight= 405.33, slack=  5.93, T_bat= 19.21, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.22, ret=  0.81, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.80, L= 411.34, L_straight= 405.38, slack=  5.96, T_bat= 20.41, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.25, ret=  0.86, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.90, L= 411.42, L_straight= 405.43, slack=  5.99, T_bat= 21.20, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.27, ret=  0.90, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.00, L= 411.51, L_straight= 405.48, slack=  6.03, T_bat= 21.71, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.29, ret=  0.94, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.10, L= 411.60, L_straight= 405.53, slack=  6.08, T_bat= 22.04, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.29, ret=  0.97, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.20, L= 411.70, L_straight= 405.58, slack=  6.12, T_bat= 22.24, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.30, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.30, L= 411.80, L_straight= 405.63, slack=  6.17, T_bat= 22.36, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.30, ret=  1.03, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.40, L= 411.91, L_straight= 405.68, slack=  6.23, T_bat= 22.43, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.30, ret=  1.06, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.50, L= 412.01, L_straight= 405.73, slack=  6.28, T_bat= 22.48, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.30, ret=  1.09, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.60, L= 412.12, L_straight= 405.78, slack=  6.34, T_bat= 22.51, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.30, ret=  1.11, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.70, L= 412.23, L_straight= 405.83, slack=  6.40, T_bat= 22.53, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.13, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.80, L= 412.34, L_straight= 405.88, slack=  6.46, T_bat= 22.55, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.15, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.90, L= 412.46, L_straight= 405.93, slack=  6.53, T_bat= 22.56, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.16, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.00, L= 412.57, L_straight= 405.98, slack=  6.59, T_bat= 22.57, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.18, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.10, L= 412.69, L_straight= 406.03, slack=  6.66, T_bat= 22.57, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.19, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.20, L= 412.81, L_straight= 406.08, slack=  6.73, T_bat= 22.58, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.20, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.30, L= 412.93, L_straight= 406.13, slack=  6.80, T_bat= 22.59, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.21, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.40, L= 413.05, L_straight= 406.18, slack=  6.87, T_bat= 22.59, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.22, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.50, L= 413.17, L_straight= 406.23, slack=  6.94, T_bat= 22.60, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.23, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.60, L= 413.30, L_straight= 406.28, slack=  7.01, T_bat= 22.61, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.24, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.70, L= 413.42, L_straight= 406.33, slack=  7.09, T_bat= 22.61, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.24, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.80, L= 413.55, L_straight= 406.38, slack=  7.16, T_bat= 22.62, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.25, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 17.90, L= 413.67, L_straight= 406.43, slack=  7.24, T_bat= 22.63, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.26, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.00, L= 413.80, L_straight= 406.49, slack=  7.31, T_bat= 22.63, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.26, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.10, L= 413.92, L_straight= 406.54, slack=  7.39, T_bat= 22.64, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.27, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.20, L= 414.05, L_straight= 406.59, slack=  7.46, T_bat= 22.65, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.27, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.30, L= 414.18, L_straight= 406.64, slack=  7.54, T_bat= 22.65, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.27, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.40, L= 414.30, L_straight= 406.69, slack=  7.62, T_bat= 22.66, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.28, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.50, L= 414.43, L_straight= 406.74, slack=  7.69, T_bat= 22.67, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.28, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.60, L= 414.56, L_straight= 406.79, slack=  7.77, T_bat= 22.67, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.28, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.70, L= 414.69, L_straight= 406.84, slack=  7.85, T_bat= 22.68, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.29, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.80, L= 414.82, L_straight= 406.89, slack=  7.93, T_bat= 22.69, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.29, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 18.90, L= 414.94, L_straight= 406.94, slack=  8.00, T_bat= 22.69, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.29, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 19.00, L= 415.07, L_straight= 406.99, slack=  8.08, T_bat= 22.70, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.29, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 19.10, L= 415.20, L_straight= 407.04, slack=  8.16, T_bat= 22.71, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.29, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.20, L= 415.33, L_straight= 407.09, slack=  8.24, T_bat= 22.71, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.30, L= 415.46, L_straight= 407.14, slack=  8.32, T_bat= 22.72, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.40, L= 415.59, L_straight= 407.19, slack=  8.40, T_bat= 22.73, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.50, L= 415.72, L_straight= 407.24, slack=  8.48, T_bat= 22.74, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.60, L= 415.85, L_straight= 407.29, slack=  8.56, T_bat= 22.74, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.70, L= 415.98, L_straight= 407.34, slack=  8.64, T_bat= 22.75, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.80, L= 416.11, L_straight= 407.39, slack=  8.72, T_bat= 22.76, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.90, L= 416.24, L_straight= 407.44, slack=  8.80, T_bat= 22.76, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.00, L= 416.37, L_straight= 407.49, slack=  8.88, T_bat= 22.77, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.10, L= 416.50, L_straight= 407.55, slack=  8.96, T_bat= 22.78, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.20, L= 416.63, L_straight= 407.60, slack=  9.04, T_bat= 22.78, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.30, L= 416.76, L_straight= 407.65, slack=  9.12, T_bat= 22.79, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.40, L= 416.89, L_straight= 407.70, slack=  9.20, T_bat= 22.80, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.50, L= 417.02, L_straight= 407.75, slack=  9.28, T_bat= 22.81, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.60, L= 417.15, L_straight= 407.80, slack=  9.36, T_bat= 22.81, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.70, L= 417.28, L_straight= 407.85, slack=  9.44, T_bat= 22.82, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.80, L= 417.42, L_straight= 407.90, slack=  9.52, T_bat= 22.83, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.90, L= 417.55, L_straight= 407.95, slack=  9.60, T_bat= 22.83, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.00, L= 417.68, L_straight= 408.00, slack=  9.68, T_bat= 22.84, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.10, L= 417.81, L_straight= 408.05, slack=  9.76, T_bat= 22.85, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.20, L= 417.94, L_straight= 408.10, slack=  9.84, T_bat= 22.85, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.30, L= 418.07, L_straight= 408.15, slack=  9.92, T_bat= 22.86, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.40, L= 418.20, L_straight= 408.20, slack= 10.00, T_bat= 22.87, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.50, L= 418.33, L_straight= 408.25, slack= 10.08, T_bat= 22.88, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.60, L= 418.46, L_straight= 408.30, slack= 10.16, T_bat= 22.88, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.70, L= 418.59, L_straight= 408.35, slack= 10.24, T_bat= 22.89, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.80, L= 418.72, L_straight= 408.40, slack= 10.32, T_bat= 22.90, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.90, L= 418.86, L_straight= 408.45, slack= 10.40, T_bat= 22.90, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.00, L= 418.99, L_straight= 408.50, slack= 10.48, T_bat= 22.91, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.10, L= 419.12, L_straight= 408.55, slack= 10.56, T_bat= 22.92, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.20, L= 419.25, L_straight= 408.61, slack= 10.64, T_bat= 22.92, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.30, L= 419.38, L_straight= 408.66, slack= 10.72, T_bat= 22.93, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.40, L= 419.51, L_straight= 408.71, slack= 10.81, T_bat= 22.94, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.50, L= 419.64, L_straight= 408.76, slack= 10.89, T_bat= 22.95, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.60, L= 419.77, L_straight= 408.81, slack= 10.97, T_bat= 22.95, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.70, L= 419.90, L_straight= 408.86, slack= 11.05, T_bat= 22.96, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.80, L= 420.04, L_straight= 408.91, slack= 11.13, T_bat= 22.97, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.90, L= 420.17, L_straight= 408.96, slack= 11.21, T_bat= 22.97, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.00, L= 420.30, L_straight= 409.01, slack= 11.29, T_bat= 22.98, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.10, L= 420.43, L_straight= 409.06, slack= 11.37, T_bat= 22.99, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.20, L= 420.56, L_straight= 409.11, slack= 11.45, T_bat= 22.99, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.30, L= 420.69, L_straight= 409.16, slack= 11.53, T_bat= 23.00, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.40, L= 420.82, L_straight= 409.21, slack= 11.61, T_bat= 23.01, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.50, L= 420.96, L_straight= 409.26, slack= 11.69, T_bat= 23.02, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.31, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.60, L= 421.09, L_straight= 409.31, slack= 11.77, T_bat= 23.02, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.70, L= 421.22, L_straight= 409.36, slack= 11.86, T_bat= 23.03, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.80, L= 421.35, L_straight= 409.41, slack= 11.94, T_bat= 23.04, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.90, L= 421.48, L_straight= 409.46, slack= 12.02, T_bat= 23.04, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.00, L= 421.61, L_straight= 409.51, slack= 12.10, T_bat= 23.05, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.10, L= 421.74, L_straight= 409.56, slack= 12.18, T_bat= 23.06, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.20, L= 421.87, L_straight= 409.61, slack= 12.26, T_bat= 23.06, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.30, L= 422.01, L_straight= 409.66, slack= 12.34, T_bat= 23.07, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.40, L= 422.14, L_straight= 409.72, slack= 12.42, T_bat= 23.08, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.50, L= 422.27, L_straight= 409.77, slack= 12.50, T_bat= 23.09, T_rov= 0.50, Fy_cmd=-25.00, desired=  1.32, ret=  1.32, exp=PILOT_DESC_MINPAY_ACC
