[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861141478056 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.81, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 8.30, y_rov=-105.37, vy_rov=-0.67, gy_rov= 0.00, L= 112.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.00, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 8.40, y_rov=-105.44, vy_rov=-0.67, gy_rov= 0.00, L= 112.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.02, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 8.50, y_rov=-105.51, vy_rov=-0.67, gy_rov= 0.00, L= 112.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.03, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 8.60, y_rov=-105.57, vy_rov=-0.67, gy_rov= 0.00, L= 112.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.05, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 8.70, y_rov=-105.64, vy_rov=-0.67, gy_rov= 0.00, L= 112.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.07, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 8.80, y_rov=-105.71, vy_rov=-0.67, gy_rov= 0.00, L= 113.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.08, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 8.90, y_rov=-105.78, vy_rov=-0.67, gy_rov= 0.00, L= 113.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.10, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.00, y_rov=-105.84, vy_rov=-0.67, gy_rov= 0.00, L= 113.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.12, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.10, y_rov=-105.91, vy_rov=-0.67, gy_rov= 0.00, L= 113.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.13, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.20, y_rov=-105.98, vy_rov=-0.67, gy_rov= 0.00, L= 113.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.15, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.30, y_rov=-106.05, vy_rov=-0.67, gy_rov= 0.00, L= 113.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.16, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.40, y_rov=-106.11, vy_rov=-0.67, gy_rov= 0.00, L= 113.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.18, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.50, y_rov=-106.18, vy_rov=-0.67, gy_rov= 0.00, L= 113.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.20, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.60, y_rov=-106.25, vy_rov=-0.67, gy_rov= 0.00, L= 113.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.21, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.70, y_rov=-106.31, vy_rov=-0.67, gy_rov= 0.00, L= 113.39, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.23, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.80, y_rov=-106.38, vy_rov=-0.67, gy_rov= 0.00, L= 113.43, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.25, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 9.90, y_rov=-106.45, vy_rov=-0.67, gy_rov= 0.00, L= 113.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.26, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.00, y_rov=-106.52, vy_rov=-0.67, gy_rov= 0.00, L= 113.51, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.28, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.10, y_rov=-106.58, vy_rov=-0.67, gy_rov= 0.00, L= 113.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.30, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.20, y_rov=-106.65, vy_rov=-0.67, gy_rov= 0.00, L= 113.59, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.31, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.30, y_rov=-106.72, vy_rov=-0.67, gy_rov= 0.00, L= 113.63, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.33, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.40, y_rov=-106.79, vy_rov=-0.67, gy_rov= 0.00, L= 113.67, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.34, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.50, y_rov=-106.85, vy_rov=-0.67, gy_rov= 0.00, L= 113.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.36, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.60, y_rov=-106.92, vy_rov=-0.67, gy_rov= 0.00, L= 113.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.38, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.70, y_rov=-106.99, vy_rov=-0.67, gy_rov= 0.00, L= 113.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.39, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.80, y_rov=-107.06, vy_rov=-0.67, gy_rov= 0.00, L= 113.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.41, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 10.90, y_rov=-107.12, vy_rov=-0.67, gy_rov= 0.00, L= 113.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.43, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.00, y_rov=-107.19, vy_rov=-0.67, gy_rov= 0.00, L= 113.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.44, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.10, y_rov=-107.26, vy_rov=-0.67, gy_rov= 0.00, L= 113.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.46, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.20, y_rov=-107.32, vy_rov=-0.67, gy_rov= 0.00, L= 113.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.48, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.30, y_rov=-107.39, vy_rov=-0.67, gy_rov= 0.00, L= 114.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.49, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.40, y_rov=-107.46, vy_rov=-0.67, gy_rov= 0.00, L= 114.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.51, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.50, y_rov=-107.53, vy_rov=-0.67, gy_rov= 0.00, L= 114.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.53, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.60, y_rov=-107.59, vy_rov=-0.67, gy_rov= 0.00, L= 114.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.54, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.70, y_rov=-107.66, vy_rov=-0.67, gy_rov= 0.00, L= 114.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.56, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.80, y_rov=-107.73, vy_rov=-0.67, gy_rov= 0.00, L= 114.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.57, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 11.90, y_rov=-107.80, vy_rov=-0.67, gy_rov= 0.00, L= 114.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.59, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.00, y_rov=-107.86, vy_rov=-0.67, gy_rov= 0.00, L= 114.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.61, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.10, y_rov=-107.93, vy_rov=-0.67, gy_rov= 0.00, L= 114.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.62, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.20, y_rov=-108.00, vy_rov=-0.67, gy_rov= 0.00, L= 114.39, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.64, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.30, y_rov=-108.07, vy_rov=-0.67, gy_rov= 0.00, L= 114.43, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.66, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.40, y_rov=-108.13, vy_rov=-0.67, gy_rov= 0.00, L= 114.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.67, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.50, y_rov=-108.20, vy_rov=-0.67, gy_rov= 0.00, L= 114.51, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.69, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.60, y_rov=-108.27, vy_rov=-0.67, gy_rov= 0.00, L= 114.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.71, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.70, y_rov=-108.33, vy_rov=-0.67, gy_rov= 0.00, L= 114.59, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.72, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.80, y_rov=-108.40, vy_rov=-0.67, gy_rov= 0.00, L= 114.63, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.74, Fy_tr=-0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 12.90, y_rov=-108.47, vy_rov=-0.67, gy_rov= 0.00, L= 114.67, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.76, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.00, y_rov=-108.54, vy_rov=-0.67, gy_rov= 0.00, L= 114.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.77, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.10, y_rov=-108.60, vy_rov=-0.67, gy_rov= 0.00, L= 114.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.79, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.20, y_rov=-108.67, vy_rov=-0.67, gy_rov= 0.00, L= 114.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.81, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.30, y_rov=-108.74, vy_rov=-0.67, gy_rov= 0.00, L= 114.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.82, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.40, y_rov=-108.81, vy_rov=-0.67, gy_rov= 0.00, L= 114.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.84, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.50, y_rov=-108.87, vy_rov=-0.67, gy_rov= 0.00, L= 114.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.86, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.60, y_rov=-108.94, vy_rov=-0.67, gy_rov= 0.00, L= 114.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.87, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.70, y_rov=-109.01, vy_rov=-0.67, gy_rov= 0.00, L= 114.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.89, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.80, y_rov=-109.08, vy_rov=-0.67, gy_rov= 0.00, L= 115.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.91, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 13.90, y_rov=-109.14, vy_rov=-0.67, gy_rov= 0.00, L= 115.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.92, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.00, y_rov=-109.21, vy_rov=-0.67, gy_rov= 0.00, L= 115.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.94, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.10, y_rov=-109.28, vy_rov=-0.67, gy_rov= 0.00, L= 115.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.96, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.20, y_rov=-109.34, vy_rov=-0.67, gy_rov= 0.00, L= 115.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.97, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.30, y_rov=-109.41, vy_rov=-0.67, gy_rov= 0.00, L= 115.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.99, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.40, y_rov=-109.48, vy_rov=-0.67, gy_rov= 0.00, L= 115.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.01, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.50, y_rov=-109.55, vy_rov=-0.67, gy_rov= 0.00, L= 115.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.02, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.60, y_rov=-109.61, vy_rov=-0.67, gy_rov= 0.00, L= 115.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.04, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.70, y_rov=-109.68, vy_rov=-0.67, gy_rov= 0.00, L= 115.39, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.06, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.80, y_rov=-109.75, vy_rov=-0.67, gy_rov= 0.00, L= 115.43, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.07, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 14.90, y_rov=-109.82, vy_rov=-0.67, gy_rov= 0.00, L= 115.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.09, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.00, y_rov=-109.88, vy_rov=-0.67, gy_rov= 0.00, L= 115.51, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.11, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.10, y_rov=-109.95, vy_rov=-0.67, gy_rov= 0.00, L= 115.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.12, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.20, y_rov=-110.02, vy_rov=-0.67, gy_rov= 0.00, L= 115.59, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.14, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.30, y_rov=-110.09, vy_rov=-0.67, gy_rov= 0.00, L= 115.63, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.16, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.40, y_rov=-110.15, vy_rov=-0.67, gy_rov= 0.00, L= 115.67, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.17, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.50, y_rov=-110.22, vy_rov=-0.67, gy_rov= 0.00, L= 115.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.19, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.60, y_rov=-110.29, vy_rov=-0.67, gy_rov= 0.00, L= 115.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.21, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.70, y_rov=-110.35, vy_rov=-0.67, gy_rov= 0.00, L= 115.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.22, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.80, y_rov=-110.42, vy_rov=-0.67, gy_rov= 0.00, L= 115.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.24, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 15.90, y_rov=-110.49, vy_rov=-0.67, gy_rov= 0.00, L= 115.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.26, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.00, y_rov=-110.56, vy_rov=-0.67, gy_rov= 0.00, L= 115.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.27, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.10, y_rov=-110.62, vy_rov=-0.67, gy_rov= 0.00, L= 115.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.29, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.20, y_rov=-110.69, vy_rov=-0.67, gy_rov= 0.00, L= 115.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.31, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.30, y_rov=-110.76, vy_rov=-0.67, gy_rov= 0.00, L= 116.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.32, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.40, y_rov=-110.83, vy_rov=-0.67, gy_rov= 0.00, L= 116.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.34, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.50, y_rov=-110.89, vy_rov=-0.67, gy_rov= 0.00, L= 116.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.36, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
