[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.81, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 24.90, y_rov=-116.55, vy_rov=-0.67, gy_rov= 0.00, L= 119.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.80, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.00, y_rov=-116.62, vy_rov=-0.67, gy_rov= 0.00, L= 119.51, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.81, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.10, y_rov=-116.68, vy_rov=-0.67, gy_rov= 0.00, L= 119.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.83, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.20, y_rov=-116.75, vy_rov=-0.67, gy_rov= 0.00, L= 119.59, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.85, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.30, y_rov=-116.82, vy_rov=-0.67, gy_rov= 0.00, L= 119.63, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.87, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.40, y_rov=-116.88, vy_rov=-0.67, gy_rov= 0.00, L= 119.67, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.88, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.50, y_rov=-116.95, vy_rov=-0.67, gy_rov= 0.00, L= 119.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.90, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.60, y_rov=-117.02, vy_rov=-0.67, gy_rov= 0.00, L= 119.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.92, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.70, y_rov=-117.09, vy_rov=-0.67, gy_rov= 0.00, L= 119.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.94, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.80, y_rov=-117.15, vy_rov=-0.67, gy_rov= 0.00, L= 119.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.96, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.90, y_rov=-117.22, vy_rov=-0.67, gy_rov= 0.00, L= 119.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.97, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.00, y_rov=-117.29, vy_rov=-0.67, gy_rov= 0.00, L= 119.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.99, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.10, y_rov=-117.36, vy_rov=-0.67, gy_rov= 0.00, L= 119.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.01, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.20, y_rov=-117.42, vy_rov=-0.67, gy_rov= 0.00, L= 119.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.03, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.30, y_rov=-117.49, vy_rov=-0.67, gy_rov= 0.00, L= 120.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.05, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.40, y_rov=-117.56, vy_rov=-0.67, gy_rov= 0.00, L= 120.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.06, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.50, y_rov=-117.62, vy_rov=-0.67, gy_rov= 0.00, L= 120.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.08, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.60, y_rov=-117.69, vy_rov=-0.67, gy_rov= 0.00, L= 120.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.10, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.70, y_rov=-117.76, vy_rov=-0.67, gy_rov= 0.00, L= 120.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.12, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.80, y_rov=-117.83, vy_rov=-0.67, gy_rov= 0.00, L= 120.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.14, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.90, y_rov=-117.89, vy_rov=-0.67, gy_rov= 0.00, L= 120.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.16, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.00, y_rov=-117.96, vy_rov=-0.67, gy_rov= 0.00, L= 120.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.18, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.10, y_rov=-118.03, vy_rov=-0.67, gy_rov= 0.00, L= 120.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.19, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.20, y_rov=-118.10, vy_rov=-0.67, gy_rov= 0.00, L= 120.39, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.21, Fy_tr= 0.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.30, y_rov=-118.16, vy_rov=-0.67, gy_rov= 0.00, L= 120.43, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.23, Fy_tr= 0.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.40, y_rov=-118.23, vy_rov=-0.67, gy_rov= 0.00, L= 120.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.25, Fy_tr= 0.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.50, y_rov=-118.30, vy_rov=-0.67, gy_rov= 0.00, L= 120.51, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.27, Fy_tr= 0.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.60, y_rov=-118.37, vy_rov=-0.67, gy_rov= 0.00, L= 120.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.29, Fy_tr= 0.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.70, y_rov=-118.43, vy_rov=-0.67, gy_rov= 0.00, L= 120.59, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.31, Fy_tr= 0.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.80, y_rov=-118.50, vy_rov=-0.67, gy_rov= 0.00, L= 120.63, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.33, Fy_tr= 0.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.90, y_rov=-118.57, vy_rov=-0.67, gy_rov= 0.00, L= 120.67, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.35, Fy_tr= 0.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.00, y_rov=-118.63, vy_rov=-0.67, gy_rov= 0.00, L= 120.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.37, Fy_tr= 0.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.10, y_rov=-118.70, vy_rov=-0.67, gy_rov= 0.00, L= 120.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.39, Fy_tr= 0.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.20, y_rov=-118.77, vy_rov=-0.67, gy_rov= 0.00, L= 120.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.41, Fy_tr= 0.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.30, y_rov=-118.84, vy_rov=-0.67, gy_rov= 0.00, L= 120.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.43, Fy_tr= 0.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.40, y_rov=-118.90, vy_rov=-0.67, gy_rov= 0.00, L= 120.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.46, Fy_tr= 0.12, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.02, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.50, y_rov=-118.97, vy_rov=-0.67, gy_rov= 0.00, L= 120.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.48, Fy_tr= 0.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.02, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.60, y_rov=-119.04, vy_rov=-0.67, gy_rov= 0.00, L= 120.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.50, Fy_tr= 0.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.02, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.70, y_rov=-119.11, vy_rov=-0.67, gy_rov= 0.00, L= 120.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.53, Fy_tr= 0.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.02, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.80, y_rov=-119.17, vy_rov=-0.67, gy_rov= 0.00, L= 121.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.56, Fy_tr= 0.17, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.03, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.90, y_rov=-119.24, vy_rov=-0.67, gy_rov= 0.00, L= 121.07, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.59, Fy_tr= 0.19, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.03, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.00, y_rov=-119.31, vy_rov=-0.67, gy_rov= 0.00, L= 121.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.62, Fy_tr= 0.21, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.04, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.10, y_rov=-119.37, vy_rov=-0.67, gy_rov= 0.00, L= 121.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.65, Fy_tr= 0.23, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.05, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.20, y_rov=-119.44, vy_rov=-0.67, gy_rov= 0.00, L= 121.19, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.70, Fy_tr= 0.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.06, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.30, y_rov=-119.51, vy_rov=-0.67, gy_rov= 0.00, L= 121.23, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.75, Fy_tr= 0.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.08, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.40, y_rov=-119.58, vy_rov=-0.67, gy_rov= 0.00, L= 121.27, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.82, Fy_tr= 0.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.11, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.50, y_rov=-119.64, vy_rov=-0.67, gy_rov= 0.00, L= 121.31, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 26.93, Fy_tr= 0.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.18, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.60, y_rov=-119.71, vy_rov=-0.67, gy_rov= 0.00, L= 121.35, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 27.19, Fy_tr= 0.78, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.37, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
